CustomerId,CustomerName,CustomerSurname,CustomerEmail,CustomerDistrict,CustomerCity,CustomerCountry,CustomerGender,CustomerBalance,CustomerCreatedDate,CustomerIsActive
219,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Atina,Yunanistan,Kadın,34672.95,2026-01-26,1
220,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Kadın,39515.62,2026-01-13,1
221,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,25162.81,2026-02-04,1
222,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Trieste,İtalya,Erkek,11117.83,2026-01-06,1
223,Elena,Marin,elena.marin@romanya.shop,Centru,Yaş,Romanya,Erkek,17317.41,2026-02-16,1
224,Marco,Bianchi,marco.bianchi@i̇talya.shop,Lingotto,Milano,İtalya,Kadın,23627.12,2026-02-17,1
225,Laura,Weber,laura.weber@almanya.shop,Altona,Berlin,Almanya,Erkek,9671.74,2026-01-14,1
226,Alessandro,Conti,alessandro.conti@i̇talya.shop,Barcola,Bologna,İtalya,Erkek,39724.69,2026-02-03,1
227,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Beşiktaş,Antalya,Türkiye,Erkek,30599.43,2026-02-15,1
228,Jelena,Petrović,jelena.petrović@sırbistan.shop,Mediana,Belgrad,Sırbistan,Erkek,13732.84,2026-02-18,1
229,Nikola,Marković,nikola.marković@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Kadın,25418.31,2026-02-06,1
230,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Erkek,13413.75,2026-02-09,1
231,Lukas,Müller,lukas.müller@almanya.shop,Altona,Berlin,Almanya,Kadın,38214.2,2026-02-13,1
232,Hanna,Schneider,hanna.schneider@almanya.shop,Plagwitz,Stuttgart,Almanya,Erkek,2303.84,2026-02-02,1
233,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,2241.86,2026-01-07,1
234,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,21969.1,2026-01-08,1
235,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,28757.44,2026-01-12,1
236,Emilia,Bauer,emilia.bauer@almanya.shop,Pasing,Stuttgart,Almanya,Kadın,10685.8,2026-01-26,1
237,Noah,Schulz,noah.schulz@almanya.shop,Altona,Köln,Almanya,Erkek,5761.91,2026-02-02,1
238,Georgios,Kostas,georgios.kostas@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Erkek,13021.8,2026-01-10,1
239,Laura,Weber,laura.weber@almanya.shop,Plagwitz,Berlin,Almanya,Erkek,7827.99,2026-01-18,1
240,Emilia,Bauer,emilia.bauer@almanya.shop,Bad Cannstatt,Münih,Almanya,Erkek,11450.25,2026-02-02,1
241,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,11601.4,2026-01-12,1
242,Marco,Bianchi,marco.bianchi@i̇talya.shop,Borgo,Trieste,İtalya,Erkek,21234.17,2026-01-27,1
243,Elif,Koç,elif.koç@türkiye.shop,Beşiktaş,Eskişehir,Türkiye,Erkek,35982.59,2026-02-20,1
244,Cristian,Stan,cristian.stan@romanya.shop,Centru,Köstence,Romanya,Erkek,25058.78,2026-02-19,1
245,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Erkek,19630.33,2026-01-20,1
246,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Münih,Almanya,Kadın,34718.21,2026-01-19,1
247,Marco,Bianchi,marco.bianchi@i̇talya.shop,Borgo,Palermo,İtalya,Erkek,33268.11,2026-02-20,1
248,Giulia,Rossi,giulia.rossi@i̇talya.shop,San Donato,Bologna,İtalya,Kadın,19028.73,2026-01-17,1
249,Elena,Marin,elena.marin@romanya.shop,Sector 1,Timişoara,Romanya,Kadın,22390.11,2026-01-07,1
250,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Selanik,Yunanistan,Erkek,18975.36,2026-01-03,1
251,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Selanik,Yunanistan,Erkek,4857.61,2026-02-03,1
252,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Kadın,11218.02,2026-01-03,1
253,Felix,Klein,felix.klein@almanya.shop,Zentrum,Köln,Almanya,Erkek,14923.89,2026-02-19,1
254,Emilia,Bauer,emilia.bauer@almanya.shop,Altona,Münih,Almanya,Erkek,30350.31,2026-01-03,1
255,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Kadın,29718.06,2026-02-02,1
256,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Osmangazi,Antalya,Türkiye,Erkek,38702.67,2026-02-11,1
257,Francesca,Romano,francesca.romano@i̇talya.shop,San Donato,Verona,İtalya,Kadın,13156.05,2026-02-09,1
258,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Çankaya,Adana,Türkiye,Kadın,27391.96,2026-02-01,1
259,Ali,Şahin,ali.şahin@türkiye.shop,Kadıköy,İzmir,Türkiye,Erkek,33425.59,2026-02-10,1
260,Matteo,Ricci,matteo.ricci@i̇talya.shop,Centro,Verona,İtalya,Kadın,31603.0,2026-01-22,1
261,Marie,Richter,marie.richter@almanya.shop,Altona,Münih,Almanya,Erkek,32860.25,2026-02-13,1
262,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,15002.59,2026-02-05,1
263,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Varna,Bulgaristan,Erkek,10189.17,2026-01-22,1
264,Fatma,Çelik,fatma.çelik@türkiye.shop,Konak,İzmir,Türkiye,Kadın,12479.76,2026-02-07,1
265,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Torino,İtalya,Kadın,35867.8,2026-02-08,1
266,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Burgaz,Bulgaristan,Erkek,7140.88,2026-01-15,1
267,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Konak,Bursa,Türkiye,Kadın,33424.36,2026-02-04,1
268,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Lozenets,Burgaz,Bulgaristan,Erkek,19396.21,2026-01-12,1
269,Jonas,Fischer,jonas.fischer@almanya.shop,Mitte,Stuttgart,Almanya,Kadın,11270.49,2026-02-15,1
270,Elena,Marin,elena.marin@romanya.shop,Tomis,Köstence,Romanya,Kadın,33506.12,2026-01-23,1
271,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Burgaz,Bulgaristan,Erkek,36332.82,2026-02-12,1
272,Lukas,Müller,lukas.müller@almanya.shop,Altona,Köln,Almanya,Erkek,8800.08,2026-01-07,1
273,Elena,Marin,elena.marin@romanya.shop,Centru,Timişoara,Romanya,Erkek,22361.05,2026-01-27,1
274,Jonas,Fischer,jonas.fischer@almanya.shop,Pasing,Hamburg,Almanya,Kadın,39749.94,2026-01-27,1
275,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Center,Gümülcine,Yunanistan,Erkek,36086.17,2026-01-03,1
276,Elena,Marin,elena.marin@romanya.shop,Sector 1,Köstence,Romanya,Kadın,28944.26,2026-01-01,1
277,Anna,Fontana,anna.fontana@i̇talya.shop,Borgo,Trieste,İtalya,Erkek,37941.84,2026-01-18,1
278,Francesca,Romano,francesca.romano@i̇talya.shop,Monreale,Verona,İtalya,Erkek,20401.89,2026-02-16,1
279,Lukas,Müller,lukas.müller@almanya.shop,Altona,Köln,Almanya,Erkek,4971.73,2026-02-19,1
280,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Yaş,Romanya,Erkek,39768.0,2026-01-18,1
281,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,18633.76,2026-02-18,1
282,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Centro,Torino,İtalya,Kadın,34859.05,2026-01-12,1
283,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Filibe,Bulgaristan,Kadın,2016.75,2026-01-22,1
284,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Centar,Burgaz,Bulgaristan,Erkek,34471.12,2026-02-09,1
285,Emilia,Bauer,emilia.bauer@almanya.shop,Altona,Leipzig,Almanya,Erkek,27022.69,2026-01-17,1
286,Elena,Costa,elena.costa@i̇talya.shop,Borgo,Trieste,İtalya,Kadın,20089.92,2026-02-19,1
287,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Erkek,38762.15,2026-01-05,1
288,Marie,Richter,marie.richter@almanya.shop,Zentrum,Hamburg,Almanya,Kadın,10648.93,2026-01-03,1
289,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sector 1,Köstence,Romanya,Erkek,38482.84,2026-01-09,1
290,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Konak,Eskişehir,Türkiye,Erkek,33936.97,2026-01-18,1
291,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Beşiktaş,İstanbul,Türkiye,Kadın,12013.82,2026-01-07,1
292,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,89.94,2026-01-01,1
293,Elif,Koç,elif.koç@türkiye.shop,Kadıköy,İzmir,Türkiye,Erkek,30831.57,2026-01-25,1
294,Fatma,Çelik,fatma.çelik@türkiye.shop,Konak,Ankara,Türkiye,Erkek,6593.44,2026-02-16,1
295,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Center,Gümülcine,Yunanistan,Erkek,24038.55,2026-01-23,1
296,Ioana,Ionescu,ioana.ionescu@romanya.shop,Tomis,Timişoara,Romanya,Erkek,18598.34,2026-02-15,1
297,Ioana,Ionescu,ioana.ionescu@romanya.shop,Tomis,Bükreş,Romanya,Erkek,37226.66,2026-02-14,1
298,Ayşe,Demir,ayşe.demir@türkiye.shop,Konak,Eskişehir,Türkiye,Erkek,38923.81,2026-02-10,1
299,Giulia,Rossi,giulia.rossi@i̇talya.shop,Centro,Trieste,İtalya,Erkek,7696.87,2026-02-09,1
300,Noah,Schulz,noah.schulz@almanya.shop,Pasing,Münih,Almanya,Erkek,5624.1,2026-01-26,1
301,Maria,Petrova,maria.petrova@bulgaristan.shop,Izgrev,Burgaz,Bulgaristan,Erkek,9959.96,2026-01-05,1
302,Felix,Klein,felix.klein@almanya.shop,Pasing,Stuttgart,Almanya,Erkek,13442.71,2026-01-18,1
303,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Belgrad,Sırbistan,Kadın,39629.76,2026-01-14,1
304,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Berlin,Almanya,Erkek,16141.1,2026-02-04,1
305,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sector 1,Bükreş,Romanya,Erkek,38129.2,2026-01-04,1
306,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Yaş,Romanya,Kadın,35338.03,2026-01-21,1
307,Laura,Weber,laura.weber@almanya.shop,Plagwitz,Hamburg,Almanya,Erkek,33063.48,2026-01-12,1
308,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Niş,Sırbistan,Kadın,6124.99,2026-02-01,1
309,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,San Donato,Torino,İtalya,Kadın,35619.79,2026-01-15,1
310,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Berlin,Almanya,Erkek,24507.86,2026-01-27,1
311,Marie,Richter,marie.richter@almanya.shop,Pasing,Köln,Almanya,Erkek,37465.55,2026-02-18,1
312,Lukas,Müller,lukas.müller@almanya.shop,Altona,Münih,Almanya,Erkek,16505.56,2026-01-10,1
313,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,34.4,2026-02-12,1
314,Francesca,Romano,francesca.romano@i̇talya.shop,Borgo,Torino,İtalya,Erkek,36990.04,2026-01-20,1
315,Elena,Costa,elena.costa@i̇talya.shop,Borgo,Milano,İtalya,Erkek,38493.04,2026-01-04,1
316,Cristian,Stan,cristian.stan@romanya.shop,Tomis,Yaş,Romanya,Erkek,12190.01,2026-02-06,1
317,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,18612.44,2026-01-11,1
318,Matteo,Ricci,matteo.ricci@i̇talya.shop,Barcola,Bologna,İtalya,Erkek,20910.57,2026-01-15,1
319,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Centro,Verona,İtalya,Kadın,38019.23,2026-01-19,1
320,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,22696.36,2026-02-05,1
321,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Selanik,Yunanistan,Erkek,13946.35,2026-01-05,1
322,Noah,Schulz,noah.schulz@almanya.shop,Mitte,Köln,Almanya,Erkek,10232.22,2026-02-03,1
323,Francesca,Romano,francesca.romano@i̇talya.shop,Monreale,Milano,İtalya,Erkek,30291.26,2026-01-28,1
324,Ioana,Ionescu,ioana.ionescu@romanya.shop,Centru,Timişoara,Romanya,Erkek,3601.08,2026-01-28,1
325,Ioana,Ionescu,ioana.ionescu@romanya.shop,Centru,Bükreş,Romanya,Erkek,39712.72,2026-02-20,1
326,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Kalamaria,Selanik,Yunanistan,Erkek,11624.99,2026-02-10,1
327,Elif,Koç,elif.koç@türkiye.shop,Şişli,Ankara,Türkiye,Erkek,10461.74,2026-01-16,1
328,Ali,Şahin,ali.şahin@türkiye.shop,Osmangazi,İstanbul,Türkiye,Erkek,11163.95,2026-02-19,1
329,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Kadın,39786.52,2026-02-06,1
330,Marie,Richter,marie.richter@almanya.shop,Pasing,Berlin,Almanya,Kadın,5581.47,2026-01-17,1
331,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Niş,Sırbistan,Kadın,32073.9,2026-02-02,1
332,Hanna,Schneider,hanna.schneider@almanya.shop,Bad Cannstatt,Köln,Almanya,Kadın,2787.74,2026-01-27,1
333,Emre,Aydın,emre.aydın@türkiye.shop,Çankaya,Antalya,Türkiye,Erkek,677.25,2026-01-29,1
334,Fatma,Çelik,fatma.çelik@türkiye.shop,Şişli,İzmir,Türkiye,Erkek,36374.5,2026-01-13,1
335,Ali,Şahin,ali.şahin@türkiye.shop,Beşiktaş,İzmir,Türkiye,Erkek,25399.26,2026-01-28,1
336,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Çankaya,Antalya,Türkiye,Kadın,37421.79,2026-02-09,1
337,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Erkek,36833.32,2026-01-25,1
338,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Atina,Yunanistan,Erkek,23443.67,2026-01-07,1
339,Noah,Schulz,noah.schulz@almanya.shop,Mitte,Münih,Almanya,Erkek,38493.45,2026-02-03,1
340,Georgios,Kostas,georgios.kostas@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Kadın,11696.13,2026-02-12,1
341,Ali,Şahin,ali.şahin@türkiye.shop,Nilüfer,İzmir,Türkiye,Erkek,34339.05,2026-01-04,1
342,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Hamburg,Almanya,Erkek,25001.04,2026-01-21,1
343,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Belgrad,Sırbistan,Erkek,19410.85,2026-02-07,1
344,Alessandro,Conti,alessandro.conti@i̇talya.shop,Borgo,Verona,İtalya,Kadın,37174.64,2026-01-05,1
345,Marco,Bianchi,marco.bianchi@i̇talya.shop,Monreale,Palermo,İtalya,Erkek,39508.5,2026-01-16,1
346,Francesca,Romano,francesca.romano@i̇talya.shop,Lingotto,Milano,İtalya,Kadın,37519.35,2026-02-07,1
347,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,18783.64,2026-02-20,1
348,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Stuttgart,Almanya,Kadın,37309.04,2026-01-27,1
349,Marco,Bianchi,marco.bianchi@i̇talya.shop,Centro,Milano,İtalya,Kadın,26287.88,2026-01-23,1
350,Ayşe,Demir,ayşe.demir@türkiye.shop,Beşiktaş,İstanbul,Türkiye,Kadın,28686.82,2026-02-16,1
351,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Beşiktaş,Bursa,Türkiye,Erkek,36135.59,2026-01-13,1
352,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,16851.76,2026-02-19,1
353,Georgios,Kostas,georgios.kostas@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Kadın,3831.65,2026-02-01,1
354,Noah,Schulz,noah.schulz@almanya.shop,Mitte,Münih,Almanya,Kadın,6687.3,2026-02-11,1
355,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Kadıköy,Bursa,Türkiye,Erkek,35709.52,2026-01-15,1
356,Matteo,Ricci,matteo.ricci@i̇talya.shop,Centro,Milano,İtalya,Kadın,20376.12,2026-01-13,1
357,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Stare Miasto,Wroclaw,Polonya,Erkek,6702.77,2026-01-10,1
358,Lukas,Müller,lukas.müller@almanya.shop,Plagwitz,Berlin,Almanya,Kadın,4920.2,2026-02-19,1
359,Francesca,Romano,francesca.romano@i̇talya.shop,Lingotto,Milano,İtalya,Erkek,37683.02,2026-01-12,1
360,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Beşiktaş,İzmir,Türkiye,Kadın,12200.51,2026-02-05,1
361,Ayşe,Demir,ayşe.demir@türkiye.shop,Şişli,İstanbul,Türkiye,Kadın,15721.41,2026-02-12,1
362,Ali,Şahin,ali.şahin@türkiye.shop,Kadıköy,Adana,Türkiye,Kadın,2842.07,2026-01-01,1
363,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Bükreş,Romanya,Erkek,12863.14,2026-02-19,1
364,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,6534.97,2026-01-10,1
365,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Trakia,Filibe,Bulgaristan,Kadın,789.16,2026-01-12,1
366,Marie,Richter,marie.richter@almanya.shop,Altona,Münih,Almanya,Erkek,12665.86,2026-02-05,1
367,Marco,Bianchi,marco.bianchi@i̇talya.shop,Borgo,Milano,İtalya,Erkek,21569.33,2026-01-26,1
368,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,13411.21,2026-02-19,1
369,Marie,Richter,marie.richter@almanya.shop,Altona,Berlin,Almanya,Kadın,12132.82,2026-01-27,1
370,Jonas,Fischer,jonas.fischer@almanya.shop,Mitte,Stuttgart,Almanya,Erkek,15731.45,2026-01-10,1
371,Ioana,Ionescu,ioana.ionescu@romanya.shop,Centru,Bükreş,Romanya,Kadın,5711.1,2026-01-25,1
372,Elena,Marin,elena.marin@romanya.shop,Centru,Yaş,Romanya,Kadın,26429.62,2026-02-13,1
373,Noah,Schulz,noah.schulz@almanya.shop,Zentrum,Stuttgart,Almanya,Kadın,26982.33,2026-01-19,1
374,Marie,Richter,marie.richter@almanya.shop,Plagwitz,Hamburg,Almanya,Kadın,26065.19,2026-02-13,1
375,Lukas,Müller,lukas.müller@almanya.shop,Altona,Stuttgart,Almanya,Kadın,23838.76,2026-01-03,1
376,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Beşiktaş,Bursa,Türkiye,Kadın,25990.55,2026-01-14,1
377,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Verona,İtalya,Erkek,20126.11,2026-01-27,1
378,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Köln,Almanya,Erkek,4460.21,2026-01-23,1
379,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Belgrad,Sırbistan,Erkek,25289.19,2026-01-22,1
380,Elif,Koç,elif.koç@türkiye.shop,Çankaya,İstanbul,Türkiye,Kadın,31865.89,2026-02-14,1
381,Elena,Costa,elena.costa@i̇talya.shop,San Donato,Trieste,İtalya,Erkek,30665.05,2026-01-27,1
382,Giulia,Rossi,giulia.rossi@i̇talya.shop,Centro,Trieste,İtalya,Kadın,8720.63,2026-02-02,1
383,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Varna,Bulgaristan,Erkek,39539.8,2026-02-11,1
384,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Varşova,Polonya,Kadın,33426.52,2026-01-24,1
385,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Stare Miasto,Krakow,Polonya,Kadın,21779.94,2026-01-27,1
386,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,18113.07,2026-02-19,1
387,Ayşe,Demir,ayşe.demir@türkiye.shop,Çankaya,Bursa,Türkiye,Kadın,39470.6,2026-01-16,1
388,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,7764.11,2026-01-21,1
389,Fatma,Çelik,fatma.çelik@türkiye.shop,Nilüfer,Bursa,Türkiye,Erkek,24547.65,2026-02-16,1
390,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Kadın,8512.69,2026-01-25,1
391,Elena,Marin,elena.marin@romanya.shop,Tomis,Köstence,Romanya,Kadın,27378.49,2026-01-10,1
392,Emilia,Bauer,emilia.bauer@almanya.shop,Zentrum,Hamburg,Almanya,Kadın,18413.85,2026-01-06,1
393,Matteo,Ricci,matteo.ricci@i̇talya.shop,San Donato,Verona,İtalya,Erkek,3468.37,2026-02-18,1
394,Emre,Aydın,emre.aydın@türkiye.shop,Konak,Adana,Türkiye,Kadın,19925.54,2026-02-04,1
395,Matteo,Ricci,matteo.ricci@i̇talya.shop,Monreale,Torino,İtalya,Kadın,24693.04,2026-01-29,1
396,Laura,Weber,laura.weber@almanya.shop,Plagwitz,Berlin,Almanya,Erkek,4195.25,2026-01-16,1
397,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Erkek,3404.03,2026-01-04,1
398,Cristian,Stan,cristian.stan@romanya.shop,Tomis,Köstence,Romanya,Erkek,2416.89,2026-01-06,1
399,Elena,Marin,elena.marin@romanya.shop,Tomis,Yaş,Romanya,Kadın,29843.5,2026-02-16,1
400,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,1176.34,2026-02-14,1
401,Francesca,Romano,francesca.romano@i̇talya.shop,Barcola,Milano,İtalya,Kadın,14682.7,2026-02-11,1
402,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Belgrad,Sırbistan,Erkek,27614.38,2026-01-14,1
403,Anna,Fontana,anna.fontana@i̇talya.shop,Lingotto,Trieste,İtalya,Kadın,39136.84,2026-02-09,1
404,Ali,Şahin,ali.şahin@türkiye.shop,Beşiktaş,İstanbul,Türkiye,Erkek,1007.56,2026-01-20,1
405,Emilia,Bauer,emilia.bauer@almanya.shop,Plagwitz,Stuttgart,Almanya,Erkek,30060.99,2026-01-29,1
406,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Çankaya,İzmir,Türkiye,Erkek,20698.16,2026-02-13,1
407,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,4207.12,2026-01-19,1
408,Ali,Şahin,ali.şahin@türkiye.shop,Üsküdar,Eskişehir,Türkiye,Kadın,11622.91,2026-01-02,1
409,Noah,Schulz,noah.schulz@almanya.shop,Bad Cannstatt,Leipzig,Almanya,Kadın,35685.13,2026-02-07,1
410,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Beşiktaş,Bursa,Türkiye,Erkek,20575.02,2026-02-01,1
411,Elif,Koç,elif.koç@türkiye.shop,Şişli,Bursa,Türkiye,Kadın,29410.26,2026-01-25,1
412,Elena,Costa,elena.costa@i̇talya.shop,Lingotto,Torino,İtalya,Erkek,26629.42,2026-02-14,1
413,Emre,Aydın,emre.aydın@türkiye.shop,Konak,İstanbul,Türkiye,Kadın,36625.09,2026-01-05,1
414,Felix,Klein,felix.klein@almanya.shop,Altona,Stuttgart,Almanya,Erkek,7795.91,2026-01-09,1
415,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Niş,Sırbistan,Erkek,33033.38,2026-01-07,1
416,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,11644.19,2026-01-25,1
417,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,Ankara,Türkiye,Kadın,6677.92,2026-01-26,1
418,Elena,Marin,elena.marin@romanya.shop,Sector 1,Yaş,Romanya,Erkek,22675.97,2026-02-18,1
419,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,12663.55,2026-01-15,1
420,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Bologna,İtalya,Erkek,23558.31,2026-01-08,1
421,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Centar,Filibe,Bulgaristan,Kadın,17733.35,2026-02-19,1
422,Hanna,Schneider,hanna.schneider@almanya.shop,Mitte,Münih,Almanya,Kadın,2594.62,2026-01-26,1
423,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Centar,Filibe,Bulgaristan,Erkek,33311.48,2026-02-19,1
424,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,İstanbul,Türkiye,Kadın,24555.58,2026-01-02,1
425,Giulia,Rossi,giulia.rossi@i̇talya.shop,San Donato,Trieste,İtalya,Kadın,11957.51,2026-01-15,1
426,Marco,Bianchi,marco.bianchi@i̇talya.shop,Lingotto,Palermo,İtalya,Erkek,19917.75,2026-01-14,1
427,Emilia,Bauer,emilia.bauer@almanya.shop,Pasing,Hamburg,Almanya,Erkek,8809.36,2026-01-01,1
428,Elena,Marin,elena.marin@romanya.shop,Centru,Köstence,Romanya,Erkek,16993.24,2026-01-27,1
429,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Torino,İtalya,Erkek,11778.11,2026-01-29,1
430,Cristian,Stan,cristian.stan@romanya.shop,Sector 1,Timişoara,Romanya,Kadın,24741.42,2026-01-29,1
431,Hanna,Schneider,hanna.schneider@almanya.shop,Pasing,Leipzig,Almanya,Kadın,33009.79,2026-01-02,1
432,Kamil,Nowak,kamil.nowak@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,29623.51,2026-01-24,1
433,Emre,Aydın,emre.aydın@türkiye.shop,Konak,Bursa,Türkiye,Kadın,6911.59,2026-02-11,1
434,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Kadıköy,Ankara,Türkiye,Kadın,23524.41,2026-02-11,1
435,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Kadıköy,Eskişehir,Türkiye,Erkek,39728.29,2026-01-02,1
436,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Kadın,34923.7,2026-01-05,1
437,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Üsküdar,Antalya,Türkiye,Erkek,13610.7,2026-01-18,1
